,Lowest CO2e abatement cost option,range,PROD_gas,FUEL_gas,DISP_gas,FLARE_gas,VENT_gas,PROD_oil,FUEL_oil,DISP_oil,FLARE_oil,VENT_oil,ReportingFacilitySubType,Month of Production,Latitude,Longitude,NEAR_DIST,PIPE_MAOP,Gauge Pressure Received(kPa),Gauge Temp. Received(C),Gross Heating Value(MJ/m3),C1 Air Free,COMPRESSOR (m3),PNEUMATICINSTRUMENT (m3),PNEAMATICPUMP (m3),FUGITIVE (m3),ROUTINEVENT (m3),WA Num,FROMFACILITYID,Leak Rate CMH,Age,Tie in?,Flare?,ventvol,ch4_ventvol,Vent_ReciCompressor,Vent_ScrewCompressor,PneuLevelControl,PneuPositioner,PneuPressureControl,PneuTransducer,PneuIntermittent,PneuPump,GlycolDehy,ProdTank,OtherEquip,VRU_CAPEX,VRU_OPEX,VRU_size,VRU_hp,Compressor_CAPEX,Pipeline_CAPEX,TieIn_CAPEX,TieIn_OPEX,GridConnect_CAPEX,GridConnect_OPEX,Flare_notcasing_CAPEX,Flare_notcasing_OPEX,casinggas_flare_CAPEX,casinggas_flare_OPEX,casinggas_tiein_CAPEX,casinggas_tiein_OPEX,Vapcombustor_CAPEX,GasBladder_CAPEX,gasstorage_pertruckcost,Generator_CAPEX,ElectricFlareInstall,VRU_feasible min?,Flare_feasible min?,CasingFlare_feasible min?,FlareCount,FlareCountRounded,CasingGasTieIn high feasible max?,CasingGasTieIn low feasible max?,VapCombCount,VapCombRounded,Gasbladdercount,Gasbladdercountrounded,numberoftrucksperday,numberoftruckspermonth_rounded,numberoftrucksperyear_rounded,VRUFlareGrid_npvCAD,VRUFlareGrid_co2enpvCAD,VRUFlareGrid_ch4npvCAD,VRUFlareGen_npvCAD,VRUFlareGen_co2enpvCAD,VRUFlareGen_ch4npvCAD,VRUTieInGrid_npvCAD,VRUTieInGrid_co2enpvCAD,VRUTieInGrid_ch4npvCAD,VRUTieInGen_npvCAD,VRUTieInGen_co2enpvCAD,VRUTieInGen_ch4npvCAD,VRUVapcombGrid_npvCAD,VRUVapcombGrid_co2enpvCAD,VRUVapcombGrid_ch4npvCAD,VRUVapcombGen_npvCAD,VRUVapcombGen_co2enpvCAD,VRUVapcombGen_ch4npvCAD,Casinggasflare_npvCAD,Casinggasflare_co2enpvCAD,Casinggasflare_ch4npvCAD,Casinggastiein_npvCAD,Casinggastiein_co2enpvCAD,Casinggastiein_ch4npvCAD,Gasbladdertruck_npvCAD,Gasbladdertruck_co2enpvCAD,Gasbladdertruck_ch4npvCAD,VRUFlareGrid_MACCCO2e,VRUFlareGen_MACCCO2e,VRUTieInGrid_MACCCO2e,VRUTieInGen_MACCCO2e,VRUVapcombGrid_MACCCO2e,VRUVapcombGen_MACCCO2e,Casinggasflare_MACCCO2e,Casinggastiein_MACCCO2e,Gasbladdertruck_MACCCO2e,VRUFlareGrid_MACCCH4,VRUFlareGen_MACCCH4,VRUTieInGrid_MACCCH4,VRUTieInGen_MACCCH4,VRUVapcombGrid_MACCCH4,VRUVapcombGen_MACCCH4,Casinggasflare_MACCCH4,Casinggastiein_MACCCH4,Gasbladdertruck_MACCCH4,Vent_ReciCompressor_CAPEX_fixed_Upper,Vent_ReciCompressor_OPEX_fixed_Upper,Vent_ReciCompressor_CAPEX_fixed_Lower,Vent_ReciCompressor_OPEX_fixed_Lower,Vent_ReciCompressor_CAPEX_fixed_Avg,Vent_ReciCompressor_OPEX_fixed_Avg,Vent_ScrewCompressor_CAPEX_fixed_Upper,Vent_ScrewCompressor_OPEX_fixed_Upper,Vent_ScrewCompressor_CAPEX_fixed_Lower,Vent_ScrewCompressor_OPEX_fixed_Lower,Vent_ScrewCompressor_CAPEX_fixed_Avg,Vent_ScrewCompressor_OPEX_fixed_Avg,PneuLevelControl_CAPEX_fixed_Upper,PneuLevelControl_OPEX_fixed_Upper,PneuLevelControl_CAPEX_fixed_Lower,PneuLevelControl_OPEX_fixed_Lower,PneuLevelControl_CAPEX_fixed_Avg,PneuLevelControl_OPEX_fixed_Avg,PneuPump_CAPEX_fixed_Upper,PneuPump_OPEX_fixed_Upper,PneuPump_CAPEX_fixed_Lower,PneuPump_OPEX_fixed_Lower,PneuPump_CAPEX_fixed_Avg,PneuPump_OPEX_fixed_Avg,PneuPositioner_CAPEX_fixed_Upper,PneuPositioner_OPEX_fixed_Upper,PneuPositioner_CAPEX_fixed_Lower,PneuPositioner_OPEX_fixed_Lower,PneuPositioner_CAPEX_fixed_Avg,PneuPositioner_OPEX_fixed_Avg,PneuTransducerSm_CAPEX_fixed_Upper,PneuTransducerSm_OPEX_fixed_Upper,PneuTransducerSm_CAPEX_fixed_Lower,PneuTransducerSm_OPEX_fixed_Lower,PneuTransducerSm_CAPEX_fixed_Avg,PneuTransducerSm_OPEX_fixed_Avg,PneuTransducerLg_CAPEX_fixed_Upper,PneuTransducerLg_OPEX_fixed_Upper,PneuTransducerLg_CAPEX_fixed_Lower,PneuTransducerLg_OPEX_fixed_Lower,PneuTransducerLg_CAPEX_fixed_Avg,PneuTransducerLg_OPEX_fixed_Avg,GlycolDehy_Flare_CAPEX_fixed_Upper,GlycolDehy_Flare_OPEX_fixed_Upper,GlycolDehy_Flare_CAPEX_fixed_Lower,GlycolDehy_Flare_OPEX_fixed_Lower,GlycolDehy_Flare_CAPEX_fixed_Avg,GlycolDehy_Flare_OPEX_fixed_Avg,GlycolDehy_Vent_CAPEX_fixed_Upper,GlycolDehy_Vent_OPEX_fixed_Upper,GlycolDehy_Vent_CAPEX_fixed_Lower,GlycolDehy_Vent_OPEX_fixed_Lower,GlycolDehy_Vent_CAPEX_fixed_Avg,GlycolDehy_Vent_OPEX_fixed_Avg,AllPneu_Elec_CAPEX_fixed_Upper,AllPneu_Elec_OPEX_fixed_Upper,AllPneu_Elec_CAPEX_fixed_Lower,AllPneu_Elec_OPEX_fixed_Lower,AllPneu_Elec_CAPEX_fixed_Avg,AllPneu_Elec_OPEX_fixed_Avg,AllPneu_Air1_CAPEX_fixed_Upper,AllPneu_Air1_OPEX_fixed_Upper,AllPneu_Air1_CAPEX_fixed_Lower,AllPneu_Air1_OPEX_fixed_Lower,AllPneu_Air2_CAPEX_fixed_Upper,AllPneu_Air2_OPEX_fixed_Upper,allpneuvents,IA1_lower_feasible max?,IA1_upper_feasible max?,IA2_upper_feasible max?,ReciComp_npvCAD,ReciComp_co2enpvCAD,ReciComp_ch4npvCAD,ScrewComp_npvCAD,ScrewComp_co2enpvCAD,ScrewComp_ch4npvCAD,PneuPositioner_npvCAD,PneuPositioner_co2enpvCAD,PneuPositioner_ch4npvCAD,PneuLevelControl_npvCAD,PneuLevelControl_co2enpvCAD,PneuLevelControl_ch4npvCAD,PneuTransducer_npvCAD,PneuTransducer_co2enpvCAD,PneuTransducer_ch4npvCAD,PneuPump_npvCAD,PneuPump_co2enpvCAD,PneuPump_ch4npvCAD,IA_npvCAD,IA_co2enpvCAD,IA_ch4npvCAD,Elec_npvCAD,Elec_co2enpvCAD,Elec_ch4npvCAD,GDFlare_npvCAD,GDFlare_co2enpvCAD,GDFlare_ch4npvCAD,GDVent_npvCAD,GDVent_co2enpvCAD,GDVent_ch4npvCAD,IA_MACCCO2e,Elec_MACCCO2e,pneu_components_npv,pneu_components_co2enpv,pneu_components_MACCCO2e,GD_FlareMACCCO2e,GD_VentMACCCO2e,ReciCompMACCCO2e,ScrewCompMACCCO2e,LowestSiteWideOption,LowestSepEquipCost_npv,LowestSepEquipCost_co2enpv,LowestSeparateEquipCostOption,Lowest CO2e abatement cost value,volumereductionstCO2e/y
0,LowestSeparateEquipCostOption,"(-10.001, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,LowestSeparateEquipCostOption,"(0.0, 10.0]",432203.7,5780.7260869565225,465322.11159420287,252.51594202898548,255.77246376811593,4.3478260869565215,0.0,14604.439130434783,0.0,0.0,361.6231884057971,1.0,53.84491525013072,-117.33381984379623,2797.308789100353,5842.400931855788,1663.8085083691008,21.668501366137832,41.56434123186361,0.853175496079932,5103.866666666667,568795.8666666667,690310.2333333333,97914.25258000001,209489.06666666668,20856.153447426394,,22.088965777777776,14.579188638246963,1.0,0.7536231884057971,8.403340137599498,7.276620073338558,0.674319438970636,0.0007512832534989927,1.1180796268605144,0.14940669647022664,1.1596764122462186,0.0005358786644374158,1.4653611360298207,2.9293764783577014,0.10986151158542065,0.015942189048453036,2.245390622142392,187032.7,30295.6,500.0,80.0,1823719.555867158,288682.26703515643,654043384698.7688,65404338469.87688,141900.5,0.0,112803.2,10794.6,136952.6507246377,1155.5333333333333,249399.0,7980.800000000001,74077.3,1181.9,131933.6,106047.6,,1.0,1.0,1.0,4.201670068799749,4.695652173913044,0.0,0.0,3.001192906285535,3.550724637681159,9.337044597332776,9.81159420289855,2.1008350343998745,64.42028985507247,767.768115942029,1863840.196745392,496301.44131618825,19656.904280077746,1827987.296745392,494213.18141153577,19656.904280077746,,,,,,,778114.6414104854,333135.85078482964,11903.34970782709,742261.7414104855,331047.5908801771,11903.34970782709,1137443.9543025976,506591.2064801196,20058.065591916067,,,,,,,5.0155096163547634,4.921127059036062,,,4.105018832233935,3.958302244194561,2.4649868120710856,,,126.58134787808306,123.01386866396102,,,114.77613032812253,108.56928971947276,62.256284752999846,,,12985.130000000001,2025.61,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000001,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.51,255.90000000000003,19832.26,255.90000000000003,22071.385,255.90000000000003,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6000000000001,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65000000000003,111910.11,5122.985,147142.55,27693.89,76770.02,11077.55,111956.285,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,5.6627598163827,0.0,0.0,0.3188405797101449,17802.16103619184,25279.81854394076,902.8506622835987,217807.99608167214,31.68578737195637,1.131635263284156,14641.38133796134,6364.959781764631,227.31999220587966,7384.683530398435,47631.94706735078,1701.1409666910993,7384.683530398435,22.829272232316576,0.8153311511541634,23643.77972234982,124796.03599367228,4457.001285488296,202940.78562650195,241242.4565739016,8615.802020496487,68373.63664982868,241242.4565739016,8615.802020496487,143388.63511401849,4221.645279762386,167.15260123766055,799879.1910878984,4680.272834654495,167.15260123766055,1.6139028855851902,0.5437468330796758,53054.52812110803,178815.77211502002,0.5750610813250913,,,1.5407939923549885,,3.8714377238480866,447372.4288817111,270775.60618497676,3.1299311316642044,3.1299311316642044,4.75797230281528
2,LowestSeparateEquipCostOption,"(10.0, 20.0]",195273.40666666668,4152.166666666667,196738.03333333333,351.6733333333333,27.6,0.0,0.0,953.8266666666666,0.0,0.0,361.4,1.0,53.831971265711914,-117.0988764510331,1446.5315670604002,5948.9991285293545,2079.151673025418,21.71088158694421,39.81393569918652,0.8476070818679433,0.0,122200.42857142857,213052.14285714287,5835.9816,4435.285714285715,18938.745545394657,,1.6188666666666667,17.074634720294128,1.0,1.0,0.9067910766501297,0.7703003376813607,0.06738463931459422,0.0,0.14254661024807003,0.0081367254654435,0.07864639691103929,0.0,0.1748612921315679,0.3424902064323089,0.03380646454903161,0.0014765836098637251,0.23230345011977852,187032.7,30295.6,500.0,80.0,395770.8923503418,149282.0577206333,58517952046.698235,5851795204.669824,141900.5,0.0,112803.2,10794.6,79807.70000000001,345.4,249399.0,7980.8,74077.3,1181.9,131933.6,106047.6,,1.0,1.0,1.0,0.45339553832506485,1.0,0.4,0.0,0.3238539559464749,1.0,1.0075456407223664,1.6,0.22669776916253243,7.333333333333333,83.26666666666667,,,,,,,,,,,,,589163.8472075867,35807.2622509964,1284.471545904473,553310.9472075867,33719.00234634382,1284.471545904473,,,,,,,,,,,,,,16.82941206540668,16.83780391694893,,,,,,,,469.0525244520784,440.50886323859146,,,,12985.130000000001,2025.61,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.51,255.9,19832.26,255.9,22071.385,255.9,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65,111910.11,5122.985,147142.55,27693.89,76770.02,11077.55,111956.285,19385.720000000005,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.6680348342773903,0.0,0.0,1.0,17802.16103619184,2526.2084348661624,90.22172981664866,217807.99608167214,0.0,0.0,14641.38133796134,346.63727641637894,12.379902729156392,7384.683530398435,6072.7093409541285,216.88247646264745,7384.683530398435,0.0,0.0,23643.77972234982,14590.6203743975,521.0935847999107,202940.78562650195,28459.332502815356,1016.4047322434055,68373.63664982868,28459.332502815356,1016.4047322434055,143388.63511401849,1299.0800820895813,51.436016185028485,799879.1910878984,1440.2084531807973,51.436016185028485,7.364695426317849,2.481270620694558,53054.52812110803,21009.966991768004,2.605280069219131,,,7.285915463487599,,16.758272347464363,447372.4288817111,32284.621019771097,14.35231991247888,14.35231991247888,0.0
3,LowestSeparateEquipCostOption,"(20.0, 30.0]",17857.553846153845,605.4461538461538,18708.89230769231,38.47692307692308,17.053846153846152,0.8153846153846154,0.0,78.85384615384616,0.0,0.0,361.46153846153845,1.0,54.05327430606794,-117.71978806704934,1219.4558097800898,6068.843991342705,1318.0926772488774,21.454235204667803,42.174799540420764,0.827758462180764,8268.0,56115.2,47043.3,16791.818036363635,22762.7,19693.856685475635,,2.33984,19.691551288749565,1.0,1.0,0.5602998374953561,0.46400121876577355,0.042678609206728835,0.0,0.08365474193902263,0.006612594012689383,0.058032647009468266,0.0,0.10463428804056388,0.20637197328735077,0.016463164278801744,0.0009619515509692497,0.14552415621032516,187032.7,30295.6,500.0,80.0,331390.9603132794,125847.83956930529,42090386160.70736,4209038616.070736,141900.5,0.0,112803.19999999998,10794.600000000002,79807.70000000001,345.4,203643.87692307692,7577.923076923077,50144.623076923075,1181.9,131933.6,106047.6,,1.0,1.0,1.0,0.28014991874767803,1.0,1.0,0.23076923076923078,0.20010708481977005,1.0,0.62255537499484,1.0,0.14007495937383901,4.6923076923076925,51.53846153846154,,,,,,,,,,,,,565231.1702845098,22064.7054772559,793.6659468423123,529378.2702845098,19976.445572603323,793.6659468423123,,,,,,,,,,,,,,26.14142572409084,27.18225908700616,,,,,,,,726.5035330879232,680.1722263709204,,,,12985.130000000001,2025.6100000000001,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000003,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.510000000002,255.90000000000003,19832.26,255.90000000000003,22071.385000000002,255.90000000000003,9596.25,2584.76,1535.4,369.25,5565.824999999999,1477.005,1023.6000000000001,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65000000000003,111910.11,5122.985,147142.55,27693.89,76770.02,11077.55,111956.285,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.4012735972796267,0.0,0.0,1.0,17802.16103619184,1599.9946525356613,57.14266616198791,217807.99608167214,0.0,0.0,14641.38133796134,281.70688421782273,10.060960150636525,7384.683530398435,3563.8233129790465,127.27940403496594,7384.683530398435,0.0,0.0,23643.77972234982,8791.769988162163,313.99178529150583,202940.78562650195,17094.88509223422,610.5316104369365,68373.63664982868,17094.88509223422,610.5316104369365,143388.63511401849,632.6295602943392,25.04845140115327,799879.1910878984,701.3566392322914,25.04845140115327,11.957996966027075,4.028819229662613,53054.52812110803,12637.300185359034,4.230105664600166,,,11.823188349721741,,26.14142572409084,447372.4288817111,19327.50930506422,23.30466606847271,23.30466606847271,0.0
4,LowestSeparateEquipCostOption,"(30.0, 50.0]",5778.264705882353,100.72941176470589,5829.882352941177,17.711764705882356,9.158823529411764,2.3117647058823527,0.0,39.72941176470588,0.0,0.0,360.0,1.0,53.713213732628425,-116.7118024543254,855.8227305483932,5286.649475026089,1730.378857473545,21.853182419432418,40.596256801408266,0.8235750540225882,1329.857142857143,42911.0,48598.71428571428,1322.4285714285713,4156.214285714285,,,,17.257756132756125,1.0,1.0,0.3009108496044868,0.24928833103404702,0.023195649545334197,0.00081640997516454,0.054299634912992396,0.0017526447098512071,0.009888367746662713,0.0005823325424691423,0.06507330150900888,0.11836854927037684,0.015263989802203407,0.0004020218314694195,0.07634124926796292,187032.7,30295.6,500.0,80.0,278255.9386771011,88320.90579259419,25179212618.271023,2517921261.827102,141900.5,0.0,112803.2,10794.6,79807.70000000001,345.4,51126.8,6235.0,29630.9,1181.9,131933.6,106047.6,,1.0,1.0,1.0,0.1504554248022434,1.0,1.0,1.0,0.107468160573031,1.0,0.33434538844942974,1.0,0.0752277124011217,2.6470588235294117,27.941176470588236,,,,,,,,,,,,,544717.4472075867,11776.803534139059,426.24087744528225,508864.5472075868,9688.543629486481,426.24087744528225,,,,,,,,,,,,,,47.553715057205686,54.72904839663826,,,,,,,,1312.9189632724258,1226.5036069448156,,,,12985.130000000001,2025.6099999999997,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000001,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.51,255.9,19832.26,255.9,22071.385,255.9,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65,111910.11,5122.985,147142.55,27693.89,76770.02,11077.55,111956.285,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.24007646294469845,0.0,0.0,1.0,17802.16103619184,869.5905495621124,31.056805341504013,217807.99608167214,34.43254293361203,1.2297336762004298,14641.38133796134,74.66541563047352,2.6666219868026264,7384.683530398435,2313.249677229644,82.61605990105872,7384.683530398435,24.808280351526683,0.8860100125545244,23643.77972234982,5042.685992872557,180.09592831687704,202940.78562650195,10227.634150895128,365.2726482462545,68373.63664982868,10227.634150895128,365.2726482462545,143388.63511401849,586.5489157111208,23.223925867064196,799879.1910878984,650.2699242777974,23.223925867064196,20.308404211195207,6.842190179699295,53054.52812110803,7455.409366084202,7.281938062340453,,,22.86609513285565,,47.553715057205686,447372.4288817111,11718.206159101972,39.15483651377793,39.15483651377793,5.170428106155305
5,LowestSeparateEquipCostOption,"(50.0, 100.0]",1769.4454545454544,50.10303030303031,2046.1727272727271,4.593939393939394,4.703030303030303,0.3242424242424242,0.0,111.03333333333333,0.0,0.0,359.27272727272725,1.0,53.85252610363516,-116.81844039885362,1301.0217054765408,6186.154129435883,1281.3571200955132,24.52639017728303,41.41479529010085,0.8205389462902231,261.2258064516129,21598.58064516129,27117.774193548386,18353.354838709678,4366.967741935484,,,,18.28881461675579,1.0,1.0,0.15451688086967516,0.12692484479385782,0.011382445833461687,0.00022646337306428963,0.028243914264053056,0.00048616484958576613,0.005151584152637681,0.00016153280315577606,0.03339538318165051,0.062302954517305525,0.007459863854445587,0.0002089938125618687,0.038892963409403916,187032.7,30295.6,500.0,80.0,254118.6349892186,134265.44000517903,34624437057.969635,3462443705.7969637,141900.5,0.0,112803.2,10794.6,79807.70000000001,345.4,51126.8,6235.0,29630.9,1181.9,131933.6,106047.6,,1.0,1.0,1.0,0.07725844043483758,1.0,1.0,1.0,0.05518460031059828,1.0,0.17168542318852795,1.0,0.03862922021741879,1.6666666666666667,14.454545454545455,,,,,,,,,,,,,544717.4472075867,5970.5169694946935,218.8735001365549,508864.5472075868,3882.2570648421147,218.8735001365549,,,,,,,,,,,,,,94.72887677879343,143.56771755512452,,,,,,,,2579.082932600991,2409.329599109891,,,,12985.130000000001,2025.6099999999997,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000001,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.51,255.90000000000003,19832.26,255.90000000000003,22071.385,255.90000000000003,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6000000000001,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65000000000003,111910.11,5122.985,147142.55,27693.89,76770.02,11077.55,111956.285,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.12458994961575062,0.0,0.8484848484848485,1.0,17802.16103619184,426.7208516121042,15.240030414718007,217807.99608167214,9.551218203029912,0.34111493582249686,14641.38133796134,20.711385687707107,0.7396923459895396,7384.683530398435,1203.235079935861,42.97268142628075,7384.683530398435,6.881550959980592,0.24576967714216402,23643.77972234982,2654.20365456501,94.79298766303606,891709.5126012962,5307.7274128363,189.56169331558212,68373.63664982868,5307.7274128363,189.56169331558212,143388.63511401849,286.6599828667346,11.35006819180574,799879.1910878984,317.8019093705607,11.35006819180574,180.51246907653467,13.330323126753512,53054.52812110803,3885.031671148558,14.124986992577654,,,45.40244449598331,,94.72887677879343,447372.4288817111,6030.659465518169,76.79416189736725,76.79416189736725,1.43422131615963
6,LowestSeparateEquipCostOption,"(100.0, 200.0]",1039.9422451994092,7.975036927621861,1053.262481536189,0.3107828655834564,2.2707533234859674,19.865288035450515,0.0,28.298670605613,0.0,0.0,353.4032496307238,1.0,53.1934341795594,-115.73549702708323,1223.3050155682442,6031.857009227149,1381.365156734276,21.703095008382466,42.79494559392645,0.8121234511847194,261.7624810892587,9339.783661119516,11781.64447806354,1022.9062027231467,1700.7639939485628,,,,15.880831052661177,1.0,0.07385524372230429,0.07460503083372104,0.06059175402363757,0.005187237752123844,0.00012059617627743381,0.014210449361757825,0.00039873039927860364,0.003336796675833264,0.00028071775576762957,0.01487383378457098,0.02940077951586568,0.0018066395114232536,0.0007799695529137929,0.019083114132479716,187032.7,30295.6,500.0,80.0,238664.0953000705,126245.07760664281,30154136198.68334,3015413619.8683343,141900.5,0.0,112803.19999999998,10794.6,79807.70000000001,345.4,51126.8,6235.0,29630.9,1181.9,131933.6,106047.6,,0.005908419497784343,0.005908419497784343,0.005908419497784343,0.03730251541686052,1.0,1.0,1.0,0.026644653869186092,1.0,0.08289447870413448,1.0,0.01865125770843026,1.0,7.223042836041359,,,,,,,,,,,,,544717.4472075867,4207.400668781285,155.90506082536174,508864.54720758676,2119.1407641287074,155.90506082536174,,,,,,,,,,,,,,130.03572536904332,244.20945925957997,,,,,,,,3508.189321850861,3277.2828921373043,,,,12985.13,2025.61,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000001,24307.37,74120.51,19445.89,83385.57500000001,21876.629999999997,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,24310.51,255.90000000000003,19832.26,255.90000000000003,22071.385,255.90000000000003,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6000000000001,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.43,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65000000000003,111910.11,5122.985,147142.55,27693.890000000003,76770.02,11077.55,111956.28500000002,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.059164510817240716,0.9970457902511078,1.0,1.0,17802.16103619184,194.46633381672433,6.945226207740155,217807.99608167214,5.086210535907893,0.18165037628242475,14641.381337961342,16.986540865529488,0.6066621737689103,7384.683530398435,605.3874478538908,21.6209802804961,7384.683530398435,11.959017016645223,0.4271077505944723,23643.77972234982,1252.5193555049666,44.73283412517738,508850.7525673162,2520.501026769971,90.01789381321325,68373.63664982868,2520.501026769971,90.01789381321325,143388.63511401849,69.4236867449433,2.748774247460913,799879.1910878986,76.96567892890556,2.748774247460913,206.16390315622857,27.72928156394814,53054.52812110803,1886.852361241032,28.8620483120005,,,,,130.03572536904332,446286.28824747395,2788.173220272992,164.11534815399546,164.11534815399546,0.7787292966535593
7,LowestSeparateEquipCostOption,"(200.0, 300.0]",3454.1195205479453,21.33082191780822,3623.6770547945207,1.3624429223744292,1.6988584474885846,172.0966894977169,0.0,200.8466894977169,0.0,0.0,343.5993150684931,1.0,52.99226174418066,-115.24832771406975,1776.5713691227775,5843.836711811535,1078.511851891481,21.95560177006633,42.86320048654688,0.8104306417956008,413.4572127139364,6962.421760391198,7396.29706601467,1335.7950450669916,4003.987775061125,10330.527287346327,,0.5952333333333334,17.2052375046662,1.0,0.07648401826484018,0.05581556814037469,0.04520394383132589,0.0025468152325393264,5.391321133154063e-05,0.011877447292803862,0.00048341373866461485,0.0037725223545649993,0.0007429114369688067,0.007314237630426532,0.019571890274022816,0.0005075701704579555,0.002446956498812142,0.013812127930208619,187032.7,30295.6,500.0,80.0,235594.60037405297,183342.16529347064,43385611421.762566,4338561142.176257,141900.5,0.0,112803.2,10794.6,79807.7,345.4,51126.8,6235.0,29630.9,1181.9,131933.6,106047.6,,0.0,0.0,0.0,0.027907784070187344,1.0,1.0,1.0,0.01993413147870525,1.0,0.06201729793374965,1.0,0.013953892035093672,1.0,5.562785388127854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12985.130000000001,2025.61,5194.0599999999995,810.25,9089.595000000001,1417.9299999999998,92650.64000000001,24307.369999999995,74120.51,19445.89,83385.575,21876.629999999997,4222.35,1107.76,1471.4300000000003,369.25,2846.8900000000003,738.505,24310.51,255.9,19832.26,255.9,22071.385,255.9,9596.25,2584.76,1535.4,369.25,5565.825,1477.005,1023.6,184.63,319.88,36.93,671.74,110.78,4222.35,1107.76,1471.4300000000003,369.25,2846.8900000000003,738.505,161537.34,9992.32,62282.88,253.65,111910.11,5122.985,147142.55,27693.89,76770.02000000002,11077.55,111956.28499999999,19385.72,94683.03,148.42,40240.28999999999,148.42,67461.66,148.42,142024.55,3838.5,71012.27,1279.5,28404.91,639.75,0.03998990037288663,1.0,1.0,1.0,17802.16103619184,95.47852727161572,3.4099474025577043,217807.99608167214,2.2738195518593916,0.08120784113783541,14641.38133796134,20.59418404426009,0.7355065730092888,7384.683530398435,505.9978977835912,18.071353492271115,7384.683530398435,31.649193305480303,1.1303283323385822,23643.77972234982,833.793246155405,29.778330219835897,507351.9283434193,1703.6325249378679,60.84401874778099,68373.63664982868,1703.6325249378679,60.84401874778099,143388.63511401849,19.504384960113534,0.7722602126835209,799879.1910878984,21.62328595513858,0.7722602126835209,302.49620653246564,40.76611235308535,53054.52812110803,1392.0345212887366,39.794552272370446,,,,,,442650.78584203694,1818.343233789911,246.81395188518144,246.81395188518144,0.292569427687443
